state,county,county_id,year,prim_or_gen,treat,turnout_share,state_year,period,post_2018,dem_share,dem_share_gov,dem_share_pres,cvap,ballots_cast,vbm_share,share_votes_dem,office,year2,state_year_id
CA,San Luis Obispo,40,2018,general,0,0.5914475917816162,CA_2018,original,0,0.5157618522644043,0.5157618522644043,,217015.0,128353.0,0.7564763,0.36983305,,4072324,10
CA,San Luis Obispo,40,2020,general,0,0.6916727272727273,CA_2020,extension,1,0.5292054461597945,,0.5292054461597945,220000.0,152168.0,,,presidential,4080400,11
CA,San Luis Obispo,40,2022,general,0,0.5398545454545455,CA_2022,extension,1,0.5193649266297811,0.5193649266297811,,220000.0,118768.0,,,governor,4088484,12
CA,San Luis Obispo,40,2024,general,0,0.6840909090909091,CA_2024,extension,1,0.5104895104895105,,0.5104895104895105,220000.0,150500.0,,,presidential,4096576,13
CA,San Mateo,41,1998,general,0,0.4744713306427002,CA_1998,original,0,0.7058040499687195,0.7058040499687195,,443860.0,210282.0,0.32015103,0.556826,,3992004,0
CA,San Mateo,41,2000,general,0,,CA_2000,original,0,,,0.6749846935272217,,,,0.54404765,,4000000,1
CA,San Mateo,41,2002,general,0,0.4033021330833435,CA_2002,original,0,0.6596364974975586,0.6596364974975586,,,179279.0,0.3172597,0.5527236,,4008004,2
CA,San Mateo,41,2004,general,0,0.6481039524078369,CA_2004,original,0,,,0.7037551999092102,,288533.0,0.43148616,0.53325754,,4016016,3
CA,San Mateo,41,2006,general,0,0.47220298647880554,CA_2006,original,0,0.5015859603881836,0.5015859603881836,,,210538.0,0.49755388,0.5471412,,4024036,4
CA,San Mateo,41,2008,general,0,0.6883058547973633,CA_2008,original,0,,,0.7480319738388062,,307350.0,0.4809468,0.53340095,,4032064,5
CA,San Mateo,41,2010,general,0,0.5053413510322571,CA_2010,original,0,0.6783559918403625,0.6783559918403625,,447735.0,226259.0,0.5208323,0.5393975,,4040100,6
CA,San Mateo,41,2012,general,0,0.6307608485221863,CA_2012,original,0,,,0.739077091217041,457530.0,288592.0,0.58691853,0.5379104,,4048144,7
CA,San Mateo,41,2014,general,0,0.3474713861942291,CA_2014,original,0,0.7522436380386353,0.7522436380386353,,473285.0,164453.0,0.6712982,0.5455894,,4056196,8
CA,San Mateo,41,2016,general,0,0.6652188301086426,CA_2016,original,0,,,0.8041688799858093,486010.0,323303.0,0.67518395,0.53543484,,4064256,9
CA,San Mateo,41,2018,general,1,0.5822820663452148,CA_2018,original,0,0.7522537708282471,0.7522537708282471,,498140.0,290058.0,0.8827648,0.5373369,,4072324,10
CA,San Mateo,41,2020,general,1,0.6478125,CA_2020,extension,1,0.7954939291780402,,0.7954939291780402,560000.0,362775.0,,,presidential,4080400,11
CA,San Mateo,41,2022,general,1,0.49120714285714284,CA_2022,extension,1,0.8110589002474156,0.8110589002474156,,560000.0,275076.0,,,governor,4088484,12
CA,San Mateo,41,2024,general,1,0.6285714285714286,CA_2024,extension,1,0.7774480712166172,,0.7774480712166172,560000.0,352000.0,,,presidential,4096576,13
CA,Santa Barbara,42,1998,general,0,0.49702054262161255,CA_1998,original,0,0.5549785494804382,0.5549785494804382,,252050.0,125168.0,0.34877923,0.43139163,,3992004,0
CA,Santa Barbara,42,2000,general,0,,CA_2000,original,0,,,0.5066182017326355,,,,0.42553383,,4000000,1
CA,Santa Barbara,42,2002,general,0,0.4654541015625,CA_2002,original,0,0.4899056851863861,0.4899056851863861,,,117417.0,0.40308473,0.42416167,,4008004,2
CA,Santa Barbara,42,2004,general,0,0.6795241832733154,CA_2004,original,0,,,0.5404140949249268,,171564.0,0.42522907,0.42440128,,4016016,3
CA,Santa Barbara,42,2006,general,0,0.4963710606098175,CA_2006,original,0,0.3678886592388153,0.3678886592388153,,,125428.0,0.5542941,0.43061742,,4024036,4
CA,Santa Barbara,42,2008,general,0,0.6981402635574341,CA_2008,original,0,,,0.6169078350067139,,176562.0,0.5216185,0.4325581,,4032064,5
CA,Santa Barbara,42,2010,general,0,0.5189445614814758,CA_2010,original,0,0.5216487646102905,0.5216487646102905,,259045.0,134430.0,0.57580155,0.42751965,,4040100,6
CA,Santa Barbara,42,2012,general,0,0.621019721031189,CA_2012,original,0,,,0.5929946303367615,265655.0,164977.0,0.5890821,0.43363896,,4048144,7
CA,Santa Barbara,42,2014,general,0,0.41904518008232117,CA_2014,original,0,0.582614541053772,0.582614541053772,,272300.0,114106.0,0.6774666,0.4244939,,4056196,8
CA,Santa Barbara,42,2016,general,0,0.6545780897140503,CA_2016,original,0,,,0.6552746891975403,278445.0,182264.0,0.6617434,0.44373924,,4064256,9
CA,Santa Barbara,42,2018,general,0,0.5598047375679016,CA_2018,original,0,0.6048755645751953,0.6048755645751953,,281700.0,157697.0,0.7144207,0.44844255,,4072324,10
CA,Santa Barbara,42,2020,general,0,0.6140412698412698,CA_2020,extension,1,0.638337840682742,,0.638337840682742,315000.0,193423.0,,,presidential,4080400,11
CA,Santa Barbara,42,2022,general,0,0.46695555555555557,CA_2022,extension,1,0.646017889858821,0.646017889858821,,315000.0,147091.0,,,governor,4088484,12
CA,Santa Barbara,42,2024,general,0,0.6031746031746031,CA_2024,extension,1,0.6187845303867403,,0.6187845303867403,315000.0,190000.0,,,presidential,4096576,13
CA,Santa Clara,43,1998,general,0,0.4508828818798065,CA_1998,original,0,0.6700361967086792,0.6700361967086792,,974140.0,434600.0,0.2035619,0.50810724,,3992004,0
CA,Santa Clara,43,2000,general,0,,CA_2000,original,0,,,0.6378827691078186,,,,0.49680778,,4000000,1
CA,Santa Clara,43,2002,general,0,0.38099607825279236,CA_2002,original,0,0.6304887533187866,0.6304887533187866,,,375050.0,0.19554727,0.5018105,,4008004,2
CA,Santa Clara,43,2004,general,0,0.6134288907051086,CA_2004,original,0,,,0.6486960649490356,,610145.0,0.30215767,0.48640206,,4016016,3
CA,Santa Clara,43,2006,general,0,0.44035327434539795,CA_2006,original,0,0.45112380385398865,0.45112380385398865,,,442511.0,0.41660884,0.4935816,,4024036,4
CA,Santa Clara,43,2008,general,0,0.667911946773529,CA_2008,original,0,,,0.7086542844772339,,678033.0,0.572888,0.4830629,,4032064,5
CA,Santa Clara,43,2010,general,0,0.5084530711174011,CA_2010,original,0,0.6373273134231567,0.6373273134231567,,1029450.0,523427.0,0.6847908,0.48302105,,4040100,6
CA,Santa Clara,43,2012,general,0,0.6111234426498413,CA_2012,original,0,,,0.7205467224121094,1068915.0,653239.0,0.7009456,0.484619,,4048144,7
CA,Santa Clara,43,2014,general,0,0.3637121319770813,CA_2014,original,0,0.7294067144393921,0.7294067144393921,,1111225.0,404166.0,0.7622833,0.48080733,,4056196,8
CA,Santa Clara,43,2016,general,0,0.6343168616294861,CA_2016,original,0,,,0.7794001698493958,1142325.0,724596.0,0.7372619,0.4847553,,4064256,9
CA,Santa Clara,43,2018,general,0,0.5344393849372864,CA_2018,original,0,0.7139512300491333,0.7139512300491333,,1170245.0,625425.0,0.77860177,0.4889088,,4072324,10
CA,Santa Clara,43,2020,general,1,0.6155940740740741,CA_2020,extension,1,0.7453312267718446,,0.7453312267718446,1350000.0,831052.0,,,presidential,4080400,11
CA,Santa Clara,43,2022,general,1,0.46000814814814817,CA_2022,extension,1,0.7617770115997763,0.7617770115997763,,1350000.0,621011.0,,,governor,4088484,12
CA,Santa Clara,43,2024,general,1,0.6037037037037037,CA_2024,extension,1,0.7243589743589743,,0.7243589743589743,1350000.0,815000.0,,,presidential,4096576,13
CA,Santa Cruz,44,1998,general,0,0.520300030708313,CA_1998,original,0,0.7029344439506531,0.7029344439506531,,167150.0,86634.0,0.2943648,0.59677786,,3992004,0
CA,Santa Cruz,44,2000,general,0,,CA_2000,original,0,,,0.692171037197113,,,,0.58741546,,4000000,1
CA,Santa Cruz,44,2002,general,0,0.47691723704338074,CA_2002,original,0,0.6784928441047668,0.6784928441047668,,,80023.0,0.33025506,0.59779835,,4008004,2
CA,Santa Cruz,44,2004,general,0,0.73188716173172,CA_2004,original,0,,,0.7458980679512024,,123275.0,0.38120463,0.5806408,,4016016,3
CA,Santa Cruz,44,2006,general,0,0.5455276370048523,CA_2006,original,0,0.5353009700775146,0.5353009700775146,,,92236.0,0.4558632,0.5936887,,4024036,4
CA,Santa Cruz,44,2008,general,0,0.7574583888053894,CA_2008,original,0,,,0.79640132188797,,128555.0,0.47063124,0.57886314,,4032064,5
CA,Santa Cruz,44,2010,general,0,0.5667533874511719,CA_2010,original,0,0.7334339022636414,0.7334339022636414,,172980.0,98037.0,0.5141018,0.5858382,,4040100,6
CA,Santa Cruz,44,2012,general,0,0.6825293302536011,CA_2012,original,0,,,0.7906261682510376,177755.0,121323.0,0.5305836,0.58341384,,4048144,7
CA,Santa Cruz,44,2014,general,0,0.40411537885665894,CA_2014,original,0,0.7861499190330505,0.7861499190330505,,183215.0,74040.0,0.5908158,0.59640795,,4056196,8
CA,Santa Cruz,44,2016,general,0,0.7043353319168091,CA_2016,original,0,,,0.8093417286872864,187645.0,132165.0,0.6281618,0.58031404,,4064256,9
CA,Santa Cruz,44,2018,general,0,0.6377236843109131,CA_2018,original,0,0.7678877115249634,0.7678877115249634,,190835.0,121700.0,0.6809203,0.5792364,,4072324,10
CA,Santa Cruz,44,2020,general,0,0.68155,CA_2020,extension,1,0.7680118708050466,,0.7680118708050466,200000.0,136310.0,,,presidential,4080400,11
CA,Santa Cruz,44,2022,general,1,0.526995,CA_2022,extension,1,0.7869667626275844,0.7869667626275844,,200000.0,105399.0,,,governor,4088484,12
CA,Santa Cruz,44,2024,general,1,0.6675,CA_2024,extension,1,0.7480314960629921,,0.7480314960629921,200000.0,133500.0,,,presidential,4096576,13
CA,Shasta,45,1998,general,0,0.4754191040992737,CA_1998,original,0,0.45065030455589294,0.45065030455589294,,117895.0,54562.0,0.26538616,0.2740606,,3992004,0
CA,Shasta,45,2000,general,0,,CA_2000,original,0,,,0.31743553280830383,,,,0.26408443,,4000000,1
CA,Shasta,45,2002,general,0,0.4136621356010437,CA_2002,original,0,0.34820228815078735,0.34820228815078735,,,50063.0,0.32449114,0.2688981,,4008004,2
CA,Shasta,45,2004,general,0,0.6311578154563904,CA_2004,original,0,,,0.31779131293296814,,78360.0,0.44472945,0.2574154,,4016016,3
CA,Shasta,45,2006,general,0,0.4691956341266632,CA_2006,original,0,0.2225523591041565,0.2225523591041565,,,59720.0,0.5448761,0.2662313,,4024036,4
CA,Shasta,45,2008,general,0,0.6240139007568359,CA_2008,original,0,,,0.3679434061050415,,81378.0,0.51784265,0.2565314,,4032064,5
CA,Shasta,45,2010,general,0,0.5040703415870667,CA_2010,original,0,0.3437577486038208,0.3437577486038208,,131930.0,66502.0,0.57127607,0.2537643,,4040100,6
CA,Shasta,45,2012,general,0,0.5765575766563416,CA_2012,original,0,,,0.3494437336921692,133860.0,77178.0,0.62918186,0.25140303,,4048144,7
CA,Shasta,45,2014,general,0,0.43239539861679077,CA_2014,original,0,0.3805824816226959,0.3805824816226959,,135760.0,58702.0,0.68157816,0.25029668,,4056196,8
CA,Shasta,45,2016,general,0,0.6031685471534729,CA_2016,original,0,,,0.30104348063468933,136655.0,82426.0,0.691129,0.24116217,,4064256,9
CA,Shasta,45,2018,general,0,0.5209057927131653,CA_2018,original,0,0.28903695940971375,0.28903695940971375,,136015.0,70851.0,0.6854102,0.24623717,,4072324,10
CA,Shasta,45,2020,general,0,0.6817785714285715,CA_2020,extension,1,0.3032174443427874,,0.3032174443427874,140000.0,95449.0,,,presidential,4080400,11
CA,Shasta,45,2022,general,0,0.5432142857142858,CA_2022,extension,1,0.2681648764252018,0.2681648764252018,,140000.0,76050.0,,,governor,4088484,12
CA,Shasta,45,2024,general,0,0.6785714285714286,CA_2024,extension,1,0.2786885245901639,,0.2786885245901639,140000.0,95000.0,,,presidential,4096576,13
CA,Sierra,46,1998,general,0,0.6717917323112488,CA_1998,original,0,0.442702054977417,0.442702054977417,,2685.0,1806.0,0.2978959,0.42857143,,3992004,0
CA,Sierra,46,2000,general,0,,CA_2000,original,0,,,0.31542056798934937,,,,0.33064517,,4000000,1
CA,Sierra,46,2002,general,0,0.5500310659408569,CA_2002,original,0,0.34285715222358704,0.34285715222358704,,,1475.0,0.37830508,0.31578946,,4008004,2
CA,Sierra,46,2004,general,0,0.7403858304023743,CA_2004,original,0,,,0.3408970832824707,,1983.0,1.0,0.3009434,,4016016,3
CA,Sierra,46,2006,general,0,0.6112149357795715,CA_2006,original,0,0.23787061870098114,0.23787061870098114,,,1635.0,1.0,0.3038618,,4024036,4
CA,Sierra,46,2008,general,0,0.7530879378318787,CA_2008,original,0,,,0.3908469080924988,,2012.0,1.0,0.30444282,,4032064,5
CA,Sierra,46,2010,general,0,0.7031775712966919,CA_2010,original,0,0.3786523640155792,0.3786523640155792,,2675.0,1881.0,1.0,0.3003663,,4040100,6
CA,Sierra,46,2012,general,0,0.7244532704353333,CA_2012,original,0,,,0.3820948004722595,2515.0,1822.0,1.0,0.28772637,,4048144,7
CA,Sierra,46,2014,general,0,0.6779166460037231,CA_2014,original,0,0.4420572817325592,0.4420572817325592,,2400.0,1627.0,1.0,0.2991453,,4056196,8
CA,Sierra,46,2016,general,0,0.7811088562011719,CA_2016,original,0,,,0.36446329951286316,2435.0,1902.0,1.0,0.29073858,,4064256,9
CA,Sierra,46,2018,general,0,0.6930612325668335,CA_2018,original,0,0.35932812094688416,0.35932812094688416,,2450.0,1698.0,1.0,0.2968561,,4072324,10
CA,Sierra,46,2020,general,0,0.9212,CA_2020,extension,1,0.35898596650067904,,0.35898596650067904,2500.0,2303.0,,,presidential,4080400,11
CA,Sierra,46,2022,general,0,0.7148,CA_2022,extension,1,0.33529066353493836,0.33529066353493836,,2500.0,1787.0,,,governor,4088484,12
CA,Sierra,46,2024,general,0,0.912,CA_2024,extension,1,0.3348623853211009,,0.3348623853211009,2500.0,2280.0,,,presidential,4096576,13
CA,Siskiyou,47,1998,general,0,0.5157992243766785,CA_1998,original,0,0.4805361330509186,0.4805361330509186,,32665.0,16699.0,0.2746871,0.3439712,,3992004,0
CA,Siskiyou,47,2000,general,0,,CA_2000,original,0,,,0.3413962423801422,,,,0.32770082,,4000000,1
CA,Siskiyou,47,2002,general,0,0.48423609137535095,CA_2002,original,0,0.3530247211456299,0.3530247211456299,,,15958.0,0.2781677,0.32459956,,4008004,2
CA,Siskiyou,47,2004,general,0,0.6525793075561523,CA_2004,original,0,,,0.38339900970458984,,21695.0,0.30080664,0.32770583,,4016016,3
CA,Siskiyou,47,2006,general,0,0.5097957253456116,CA_2006,original,0,0.29714763164520264,0.29714763164520264,,,17096.0,0.57744503,0.3361048,,4024036,4
CA,Siskiyou,47,2008,general,0,0.6422172784805298,CA_2008,original,0,,,0.4464731812477112,,21723.0,0.61326706,0.32593867,,4032064,5
CA,Siskiyou,47,2010,general,0,0.5450866222381592,CA_2010,original,0,0.42505696415901184,0.42505696415901184,,34345.0,18721.0,0.6524224,0.32196918,,4040100,6
CA,Siskiyou,47,2012,general,0,0.5904037356376648,CA_2012,original,0,,,0.42074987292289734,34180.0,20180.0,0.67913777,0.32487705,,4048144,7
CA,Siskiyou,47,2014,general,0,0.41969093680381775,CA_2014,original,0,0.4416063725948334,0.4416063725948334,,33975.0,14259.0,0.7099376,0.32515728,,4056196,8
CA,Siskiyou,47,2016,general,0,0.626465380191803,CA_2016,original,0,,,0.3894481956958771,33780.0,21162.0,0.7284756,0.3188223,,4064256,9
CA,Siskiyou,47,2018,general,0,0.5448572039604187,CA_2018,original,0,0.39737942814826965,0.39737942814826965,,33785.0,18408.0,0.74272054,0.32442898,,4072324,10
CA,Siskiyou,47,2020,general,0,0.7265714285714285,CA_2020,extension,1,0.35527991128270425,,0.35527991128270425,35000.0,25430.0,,,presidential,4080400,11
CA,Siskiyou,47,2022,general,0,0.5681428571428572,CA_2022,extension,1,0.32341008483060224,0.32341008483060224,,35000.0,19885.0,,,governor,4088484,12
CA,Siskiyou,47,2024,general,0,0.72,CA_2024,extension,1,0.3305785123966942,,0.3305785123966942,35000.0,25200.0,,,presidential,4096576,13
CA,Solano,48,1998,general,0,0.4083288609981537,CA_1998,original,0,0.6504042744636536,0.6504042744636536,,256255.0,103684.0,0.24221674,0.505564,,3992004,0
CA,Solano,48,2000,general,0,,CA_2000,original,0,,,0.5927714705467224,,,,0.49480745,,4000000,1
CA,Solano,48,2002,general,0,0.35299500823020935,CA_2002,original,0,0.5805308818817139,0.5805308818817139,,,91280.0,0.26577562,0.48752517,,4008004,2
CA,Solano,48,2004,general,0,0.575108528137207,CA_2004,original,0,,,0.577325165271759,,150057.0,0.3125279,0.48570496,,4016016,3
CA,Solano,48,2006,general,0,0.4004305303096771,CA_2006,original,0,0.44104793667793274,0.44104793667793274,,,105414.0,0.49572164,0.49237126,,4024036,4
CA,Solano,48,2008,general,0,0.6123790740966797,CA_2008,original,0,,,0.6456396579742432,,162638.0,0.51088923,0.49320298,,4032064,5
CA,Solano,48,2010,general,0,0.44478052854537964,CA_2010,original,0,0.6163390278816223,0.6163390278816223,,270430.0,120282.0,0.5625447,0.48769292,,4040100,6
CA,Solano,48,2012,general,0,0.556150496006012,CA_2012,original,0,,,0.6500957012176514,276765.0,153923.0,0.57224715,0.49567994,,4048144,7
CA,Solano,48,2014,general,0,0.3189236521720886,CA_2014,original,0,0.6457133889198303,0.6457133889198303,,286335.0,91319.0,0.71180147,0.48668116,,4056196,8
CA,Solano,48,2016,general,0,0.5763875246047974,CA_2016,original,0,,,0.6634690165519714,296030.0,170628.0,0.6614506,0.48502272,,4064256,9
CA,Solano,48,2018,general,0,0.4847075045108795,CA_2018,original,0,0.6129947304725647,0.6129947304725647,,306065.0,148352.0,0.6910793,0.48687732,,4072324,10
CA,Solano,48,2020,general,0,0.61568,CA_2020,extension,1,0.6236147922449236,,0.6236147922449236,325000.0,200096.0,,,presidential,4080400,11
CA,Solano,48,2022,general,0,0.46238153846153845,CA_2022,extension,1,0.6323625873706632,0.6323625873706632,,325000.0,150274.0,,,governor,4088484,12
CA,Solano,48,2024,general,0,0.6061538461538462,CA_2024,extension,1,0.601063829787234,,0.601063829787234,325000.0,197000.0,,,presidential,4096576,13
CA,Sonoma,49,1998,general,0,0.524636447429657,CA_1998,original,0,0.6889176368713379,0.6889176368713379,,310645.0,162310.0,0.29046884,0.5725206,,3992004,0
CA,Sonoma,49,2000,general,0,,CA_2000,original,0,,,0.648669421672821,,,,0.5626356,,4000000,1
CA,Sonoma,49,2002,general,0,0.4798215627670288,CA_2002,original,0,0.627357542514801,0.627357542514801,,,149663.0,0.43219766,0.5700281,,4008004,2
CA,Sonoma,49,2004,general,0,0.7105690836906433,CA_2004,original,0,,,0.6849190592765808,,222538.0,0.505963,0.5528333,,4016016,3
CA,Sonoma,49,2006,general,0,0.5639277100563049,CA_2006,original,0,0.48674213886260986,0.48674213886260986,,,177328.0,0.6036328,0.5625103,,4024036,4
CA,Sonoma,49,2008,general,0,0.7342473864555359,CA_2008,original,0,,,0.7539138197898865,,231817.0,0.5942791,0.5514841,,4032064,5
CA,Sonoma,49,2010,general,0,0.578377366065979,CA_2010,original,0,0.6822017431259155,0.6822017431259155,,323180.0,186920.0,0.63443184,0.5565191,,4040100,6
CA,Sonoma,49,2012,general,0,0.6566143035888672,CA_2012,original,0,,,0.7375314831733704,333255.0,218820.0,0.71087193,0.55337656,,4048144,7
CA,Sonoma,49,2014,general,0,0.42707309126853943,CA_2014,original,0,0.7475292086601257,0.7475292086601257,,343330.0,146627.0,0.7621857,0.56300294,,4056196,8
CA,Sonoma,49,2016,general,0,0.6780591607093811,CA_2016,original,0,,,0.7573297023773193,350055.0,237358.0,0.7613647,0.5482134,,4064256,9
CA,Sonoma,49,2018,general,0,0.6007218956947327,CA_2018,original,0,0.7226991653442383,0.7226991653442383,,356020.0,213869.0,0.8007051,0.5518945,,4072324,10
CA,Sonoma,49,2020,general,0,0.6521168831168831,CA_2020,extension,1,0.7405700439648282,,0.7405700439648282,385000.0,251065.0,,,presidential,4080400,11
CA,Sonoma,49,2022,general,1,0.5089220779220779,CA_2022,extension,1,0.7619730690207456,0.7619730690207456,,385000.0,195935.0,,,governor,4088484,12
CA,Sonoma,49,2024,general,1,0.6363636363636364,CA_2024,extension,1,0.721030042918455,,0.721030042918455,385000.0,245000.0,,,presidential,4096576,13
CA,Stanislaus,50,1998,general,0,0.39561229944229126,CA_1998,original,0,0.5188889503479004,0.5188889503479004,,265720.0,102206.0,0.34310117,0.39382917,,3992004,0
CA,Stanislaus,50,2000,general,0,,CA_2000,original,0,,,0.4565660357475281,,,,0.38642198,,4000000,1
CA,Stanislaus,50,2002,general,0,0.36139219999313354,CA_2002,original,0,0.4762326776981354,0.4762326776981354,,,98693.0,0.41215688,0.38801682,,4008004,2
CA,Stanislaus,50,2004,general,0,0.5264987349510193,CA_2004,original,0,,,0.4078662693500519,,147663.0,0.39544097,0.3770567,,4016016,3
CA,Stanislaus,50,2006,general,0,0.36713606119155884,CA_2006,original,0,0.3217145502567291,0.3217145502567291,,,105674.0,0.5360164,0.38309726,,4024036,4
